seller_id,seller_state,seller_city,total_revenue,orders_fulfilled,avg_order_value,avg_rating,positive_reviews,performance_score,seller_tier
851773c885feb5e2da3b4f82bc2b17ce,SP,lencois paulista,585.3,10,58.53,4.2,8,25.73,Beginner
cac876b37d3abcd6bd76caca30277996,PR,cascavel,2229.77,33,67.57,4.56,29,29.24,Beginner
79a679c36c08d606b3fd47ead9de109b,SP,sao paulo,935.0,7,133.57,2.71,4,16.84,Beginner
fce62094ffe6a4009188ec44e681dfdd,SP,sao paulo,2969.7,11,269.97,3.18,6,20.6,Beginner
2f1e7b90e01d9f086cbcb301c0c3d406,SC,blumenau,59.0,1,59.0,5.0,1,30.05,Beginner
6560211a19b47992c3666cc44a7e94c0,SP,sao paulo,120983.82,2002,60.43,3.95,1439,132.15,Elite
4e922959ae960d389249c378d1c939f5,SP,jacarei,45338.42,446,101.66,3.9,323,54.92,Intermediate
2c9e548be18521d1c43cde1c582c6de8,SP,mogi das cruzes,6013.56,171,35.17,3.95,123,31.24,Beginner
afe0067131b73e40875c9b6c10bd2e21,MG,lagoa da prata,5040.5,45,112.01,4.27,37,28.99,Beginner
8ec76bb0965af3f007692b26fa9d6623,SC,criciuma,1999.0,1,1999.0,5.0,1,30.83,Beginner
a369d693961cb93b61ca2cc518872a85,SP,sao jose do rio preto,2597.0,18,144.28,4.11,13,26.24,Beginner
1b4c3a6f53068f0b6944d2d005c9fc89,SC,sao ludgero,14469.5,116,124.74,4.15,90,34.17,Beginner
bacb1f0ed56ad24198f5810d2b3fe9a5,SP,jacarei,6078.05,38,159.95,4.32,31,29.49,Beginner
3340ef1913fb70d28420f6ceb685c339,PR,maringa,6731.15,42,160.27,4.33,35,29.93,Beginner
9539213aa8e023c01937bef95dc006da,SP,sao paulo,229.1,9,25.46,4.56,8,27.72,Beginner
8444e55c1f13cd5c179851e5ca5ebd00,MG,congonhal,21480.96,102,210.6,3.16,54,30.61,Beginner
ececbfcff9804a2d6b40f589df8eef2b,SP,franca,6771.14,104,65.11,4.13,82,30.61,Beginner
4917cee8d902e13428c3ec4b1ca6f315,SC,blumenau,5103.9,31,164.64,4.16,25,27.93,Beginner
2089a6d640999f9b9141ac719b2af596,SP,sao carlos,7676.02,41,187.22,3.93,31,27.88,Beginner
3078096983cf766a32a06257648502d1,SP,scao jose do rio pardo,7910.84,61,129.69,4.3,50,30.79,Beginner
11bfa66332777660bd0640ee84d47006,SP,ribeirao preto,4146.86,103,40.26,3.78,72,27.43,Beginner
bf3c6d2a28b2b5501e6c15448982dcc9,SP,sao paulo,3956.5,43,92.01,4.42,37,29.39,Beginner
ea566164622c6b439516ab18062c42cd,SP,sao  paulo,10309.42,52,198.26,3.75,34,28.18,Beginner
f4c4daa86e30c7e5a553a8d518ac03a5,PR,cascavel,5984.31,18,332.46,4.0,14,26.93,Beginner
8bd0e3abda539b9479c4b44a691be1ec,RS,tres de maio,474.15,13,36.47,2.0,3,12.58,Beginner
7b0df942f46435babab05d49b744b2c4,SP,braganca paulista,22600.63,32,706.27,4.39,27,36.34,Beginner
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,PR,curitiba,1567.9,16,97.99,3.5,8,22.11,Beginner
9baf5cb77970f539089d09a38bcec5c3,SP,indaiatuba,5989.68,32,187.18,4.44,29,30.0,Beginner
e3e290b38963293022cdcd6db8328103,SP,sao paulo,135.7,3,45.23,3.33,2,20.12,Beginner
5f5b43b2bffa8656e4bc6efeb13cc649,SP,sao paulo,3677.2,29,126.8,4.45,26,29.04,Beginner
b56906f7fd1696e043f1bcce164c487b,SP,echapora,2148.49,42,51.15,3.95,30,25.82,Beginner
2a84855fd20af891be03bc5924d2b453,MG,belo horizonte,14989.0,159,94.27,4.36,131,36.93,Beginner
312ba1d77e9c332ef21f9598b7f64cd7,SP,guarulhos,567.0,8,70.88,3.38,4,20.75,Beginner
7d456afc660226829370f3173d14520c,SP,mogi das cruzes,8456.25,91,92.93,4.27,79,31.73,Beginner
f918546be4bec7104d117789ba758b2b,SP,sao paulo,1483.0,23,64.48,3.83,17,24.26,Beginner
f8201cab383e484733266d1906e2fdfa,SC,palhoca,889.0,10,88.9,4.1,8,25.26,Beginner
33a6f4b1e7cdc205511e76ba1b6e0186,SP,guarulhos,10295.01,126,81.71,4.36,108,34.06,Beginner
76623fde66e6b63b59440fd34160512d,SP,guarulhos,65.4,3,21.8,4.0,2,24.12,Beginner
7354220fb240bde543b3c40c060d41e7,DF,brasilia,672.0,7,96.0,4.57,7,27.9,Beginner
9cea4682e16655f7da87f406902e989e,PR,araucaria,87.76,9,9.75,2.33,3,14.29,Beginner
099095b050cfe8eb1ddff5317587e96e,SP,sao paulo,5003.84,19,263.36,3.05,9,20.87,Beginner
f62d7bb4a613ec758a03342d46b580b2,MG,vicosa,24665.0,32,770.78,4.38,27,37.11,Beginner
f9d010e39375d9c91dce3f40b73a2f84,SP,lorena,1212.0,5,242.4,3.0,2,18.63,Beginner
485452467ff670447e84a8370c3fc898,SC,taio,175.7,3,58.57,4.67,3,28.18,Beginner
0417b067eeab773d2f7061a726dc477f,SC,sao bento do sul,1859.18,13,143.01,3.92,10,24.65,Beginner
5f67c6082caacb26e431a7b17940cece,PR,maringa,1662.6,14,118.76,3.57,9,22.51,Beginner
085f6f7e049c996695fb2074fe38d45e,SP,taubate,305.4,8,38.18,3.63,6,22.14,Beginner
42d4b7e70819438f5ada61c965e92d7e,GO,goiania,49.6,3,16.53,1.0,0,6.11,Beginner
3a1a1fec38dd360f15fc912e821e169d,SP,sao paulo,2007.38,15,133.83,3.87,10,24.47,Beginner
9ef932e837d8b7f392c0bfee9d359dc2,SP,ibitinga,59.9,1,59.9,3.0,0,18.05,Beginner
e8b3a3a38279a82f0e5d006d5e5b7d2c,PR,jussara,11962.3,86,139.1,3.94,64,31.0,Beginner
4cf490a58259286ada5ba8525ba9e84a,SP,tabatinga,1075.3,7,153.61,3.43,4,21.22,Beginner
282f23a9769b2690c5dda22e316f9941,MG,belo horizonte,6464.28,109,59.31,4.33,89,31.84,Beginner
75fbb52eda0cbc24f479d3b2fbfa8d3e,GO,goiania,1094.19,41,26.69,4.49,38,28.61,Beginner
79ed755314cfe6df0daef2c6cd3022cd,SP,rio claro,3907.5,25,156.3,4.7,21,30.51,Beginner
ad8b531ae67582f096925cff5630d0d1,PR,castro,198.45,2,99.23,4.0,2,24.14,Beginner
4e06067cc08b3f41d837768d392c3ee3,MG,betim,941.72,46,20.47,4.17,35,26.78,Beginner
1da366cade6d8276e7d8beea7af5d4bf,MG,uba,6348.59,48,132.26,3.98,36,27.86,Beginner
0ebd97a106433a45a4aebe57c1799778,MG,contagem,3046.8,32,95.21,4.5,29,29.18,Beginner
16090f2ca825584b5a147ab24aa30c86,SP,atibaia,25579.16,406,63.0,4.07,311,46.83,Intermediate
093805f8f2aeb63881444571e1f48f30,SP,osasco,1215.79,27,45.03,3.81,18,24.16,Beginner
e067ad2c1c0b48758eb1b5228bcf7a68,SP,santos,5042.55,61,82.66,4.13,48,28.63,Beginner
42bde9fef835393bb8a8849cb6b7f245,DF,brasilia,7574.0,39,194.21,4.28,32,29.88,Beginner
f8d5c7085db9a4ad2b8c1ffbeb2798c8,SP,sao paulo,263.0,6,43.83,5.0,6,30.29,Beginner
d71d863e5ef30d94e440c11be17dcd8f,SP,osasco,9246.9,30,308.23,3.57,16,26.02,Beginner
d23019c84ffae2d5ef2270367b8605fc,PR,londrina,29205.1,39,748.85,4.41,35,39.31,Beginner
6bbcb8924baf70b7fe2fe2097e8cd407,SC,blumenau,2382.5,11,216.59,4.55,10,28.58,Beginner
10ff823eda2b032e2c93d17a7d294736,SP,pederneiras,1144.98,8,143.12,4.25,6,26.2,Beginner
33576ec5412fb5905d876f12f33bfde6,PR,curitiba,2807.0,33,85.06,4.12,26,26.83,Beginner
fc38b5dceee1a730fad8853453437fbd,SP,campinas,119.2,5,23.84,4.6,5,27.8,Beginner
65a7c0788e4d632ccb5e1b594b87f0bb,SP,sao paulo,343.9,13,26.45,4.38,9,26.81,Beginner
34d1ca11b242c0fee2c834ae8d788566,MG,congonhas,13422.24,41,327.37,4.3,32,32.4,Beginner
4b98b0428fc1932cc2514ef9ce2505e6,SP,taboao da serra,465.51,3,155.17,2.33,1,14.26,Beginner
c4fabeea6e569d42d02993bb1f4f1cbc,CE,fortaleza,859.3,11,78.12,4.0,9,24.67,Beginner
b561927807645834b59ef0d16ba55a24,SP,sao paulo,4501.99,95,47.39,4.34,84,30.69,Beginner
293dee954235e4e4e43f129313625ebe,DF,brasilia,1829.91,9,203.32,5.0,9,31.0,Beginner
08633c14ef2db992c11f840f04fad4cd,SP,ribeirao pires,7644.3,97,78.81,4.24,81,31.41,Beginner
8fec2e460530482132c436cfb5439925,SP,laranjal paulista,468.46,5,93.69,3.8,2,23.14,Beginner
00720abe85ba0859807595bbf045a33b,SP,guarulhos,1007.5,26,38.75,3.65,15,23.08,Beginner
07de60b03d150fb3ea09eab5da5e4c8b,SP,ibitinga,719.1,9,79.9,4.33,8,26.54,Beginner
39f776d2974049026ff531fc42ef2a3e,GO,goiania,1084.04,4,271.01,4.0,3,24.55,Beginner
bbf9ad41dca6603e614efcdad7aab8c4,CE,fortaleza,7846.0,14,560.43,4.5,13,30.56,Beginner
53d00c40e32aeb924a84ce72b1af869d,SP,ibitinga,2165.85,17,127.4,4.35,14,27.48,Beginner
4cc43a222a0f94910728b62b97a8c5f8,SP,ribeirao preto,108.5,1,108.5,3.0,0,18.07,Beginner
968268a686aa05d1f529fb07dff08130,SP,sao paulo,4677.29,12,389.77,3.5,7,23.23,Beginner
5a05a16bb50629ee31afab8a6d4c2674,RS,caxias do sul,794.3,15,52.95,4.0,12,24.77,Beginner
ba5daa4041e1f15cdf34b76e3e18a450,SP,sao paulo,806.8,15,53.79,4.27,12,26.39,Beginner
c54679b132454625907c773d273d4126,SP,guaruja,1032.0,8,129.0,4.88,8,29.93,Beginner
d1c7fa84e48cfa21a0e595167c1c500e,RS,jacutinga,1156.03,12,96.34,4.33,10,26.8,Beginner
f6122bc84774df1b372bdb3bb88ddb9f,SP,barueri,4799.87,3,1599.96,3.67,2,24.03,Beginner
ea65d8b58316a6f2362f2a9e4b3e86ad,SP,campinas,2061.4,16,128.84,3.19,9,20.44,Beginner
41b14765bd56c8ad10971074380f9c0c,SP,santo andre,395.5,10,39.55,4.1,7,25.06,Beginner
dfc475d54e1b6dbeeb7d7d9bdaa63827,PR,curitiba,1708.37,20,85.42,4.55,18,28.58,Beginner
e82de6494d91d3c4c54450f59b227a94,SP,ibitinga,118.9,3,39.63,5.0,2,30.14,Beginner
391fc6631aebcf3004804e51b40bcf1e,SP,ibitinga,40067.23,619,64.73,3.97,448,58.42,Intermediate
1dfe5347016252a7884b694d4f10f5c4,SP,ibitinga,1632.5,26,62.79,3.19,14,20.57,Beginner
9b013e03b2ab786505a1d3b5c0756754,SP,vicente de carvalho,8714.55,220,39.61,4.06,167,34.45,Beginner
31344c16881c08a8a72c6d2eb29918c1,MG,uba,9365.8,42,223.0,4.43,36,31.59,Beginner
6c7d50c24b3ccd2fd83b44d8bb34e073,SP,presidente prudente,8445.96,126,67.03,4.44,112,33.8,Beginner
3d39fbf22a665714baf62fae36029e23,SP,campinas,2504.2,8,313.03,4.75,8,29.74,Beginner
e62b2d6ac10570a035a30bafcf01d263,SP,sao paulo,5340.39,71,75.22,3.83,48,27.25,Beginner
6860153b69cc696d5dcfe1cdaaafcf62,SP,capivari,3827.63,84,45.57,4.16,66,29.01,Beginner
b0b346d3a89f5eb4c2968af3f083cd43,SP,campinas,469.0,9,52.11,3.78,7,23.14,Beginner
729f06993dac8e860d4f02d7088ca48a,SP,limeira,19885.18,113,175.98,4.33,92,37.32,Beginner
a3dd39f583bc80bd8c5901c95878921e,BA,salvador,4659.81,38,122.63,4.61,36,30.66,Beginner
f84a00e60c73a49e7e851c9bdca3a5bb,RJ,rio de janeiro,5849.24,97,60.3,3.72,64,27.57,Beginner
0db783cfcd3b73998abc6e10e59a102f,SP,santos,9077.4,137,66.26,4.21,110,33.0,Beginner
be8e909810184b9b19e886129149d8e5,SP,piracicaba,629.85,15,41.99,3.73,10,23.08,Beginner
a416b6a846a11724393025641d4edd5e,SP,sao paulo,24930.24,176,141.65,4.22,138,40.57,Intermediate
ad97a199236354e53fcd91a5a913e9a2,SC,brusque,12446.85,17,732.17,4.47,16,32.31,Beginner
52d76513f0c4d97f3b99570e2c94ee31,RS,novo hamburgo,8153.1,28,291.18,3.88,15,27.38,Beginner
e9c6969d40e6a3d2d0f90013165c2b98,SP,sao paulo,5239.98,10,524.0,4.4,9,28.8,Beginner
9bc484c87d79cd4874e05ca182658045,SP,sao paulo,970.0,8,121.25,4.25,7,26.13,Beginner
68f86ba270525243e68ae74044f992b9,RJ,rio de janeiro,777.5,11,70.68,4.36,9,26.8,Beginner
d93919c944be9cff128f6c9cb899eacb,SP,mombuca,2666.7,33,80.81,4.0,24,26.06,Beginner
aced59e9b31ef866a94f9e7f29d8d418,SP,sao paulo,7302.7,69,105.84,4.43,60,31.57,Beginner
b90e891671cffd9557f33a97dc523645,PR,sao jose dos pinhais,4449.0,39,114.08,4.13,29,27.73,Beginner
9fc70243fb26800cba56e8f014797004,MG,belo horizonte,466.6,7,66.66,4.57,6,27.82,Beginner
624f4ece8da4aafb77699233d480f8ef,SP,sao paulo,9046.0,54,167.52,4.19,41,30.38,Beginner
b2eecf5ea250510da76590ca79d60e5d,SP,sao paulo,1060.0,11,96.36,5.0,11,30.75,Beginner
8d956fec2e4337affcb520f56fd8cbfd,SP,sao bernardo do campo,11025.13,228,48.36,4.21,187,36.51,Beginner
2b3e4a2a3ea8e01938cabda2a3e5cc79,SP,sao paulo,23629.15,54,437.58,4.39,46,37.41,Beginner
3bdff180c7e1f6551a643b99c265a120,SP,sao paulo,3008.2,58,51.87,4.18,44,28.02,Beginner
968ee78631915a63fef426d6733d7422,RS,erechim,450.0,2,225.0,3.0,1,18.24,Beginner
71271995e85f5b8530be99ed54a91b89,RS,porto alegre,582.0,6,97.0,3.0,2,18.41,Beginner
df560393f3a51e74553ab94004ba5c87,PR,loanda,3429.78,27,127.03,3.93,19,25.76,Beginner
51a04a8a6bdcb23deccc82b0b80742cf,SP,braganca paulista,167.99,1,167.99,1.0,0,6.1,Beginner
2a6fbeaa7ab9e5d59a35841a8da71ce4,SC,jaragua do sul,1632.79,30,54.43,3.93,20,25.13,Beginner
87d30a6a0cbf89356e49324971ab1d24,SP,sao paulo,2134.13,17,125.54,4.35,15,27.46,Beginner
ff4e2d38692ce827b1a4f4b8196e680d,SP,sao paulo,518.9,11,47.17,4.27,8,26.16,Beginner
5f3ae9136c875522250f8184f253413a,SP,sao paulo,1143.05,45,25.4,4.58,39,29.29,Beginner
344223b2a90784f64136a8a5da012e7f,SC,gaspar,10.9,1,10.9,2.0,0,12.03,Beginner
f76a3b1349b6df1ee875d1f3fa4340f0,SP,sao paulo,4160.79,24,173.37,3.46,12,23.14,Beginner
f125f3a310c2e5f822d116147de1e474,SP,sao paulo,2761.4,22,125.52,4.36,18,27.92,Beginner
232a6014e7b10cba61c6c2b2ea6bb4b0,SP,cafelandia,3819.97,35,109.14,4.09,28,27.12,Beginner
d9e7e7778b32987280a6f2cb9a39c57d,SP,sao paulo,722.5,13,55.58,3.15,6,19.58,Beginner
c794dab4928dd97beb41d05514441e86,SP,artur nogueira,1312.4,16,82.02,4.38,14,27.28,Beginner
661ad5fcc28cdfb8bcadb12bb2272475,SC,balneario camboriu,209.93,7,29.99,5.0,7,30.29,Beginner
5305693ffae2d3463377b1f6fe67b15a,SP,penapolis,93.56,1,93.56,5.0,1,30.07,Beginner
bb5d956dece964a06c12bceb66b923ae,RJ,rio de janeiro,1278.36,2,639.18,5.0,2,30.57,Beginner
f18112da765e0971ca5d510dec322bdd,SC,brusque,327.8,2,163.9,4.0,2,24.19,Beginner
3afc536624bc2e65bddfb5db33cc01f3,MG,belo horizonte,312.0,6,52.0,3.5,4,21.3,Beginner
c3fe93ba3085f92855c97e57f38c8c05,PR,curitiba,219.0,6,36.5,5.0,6,30.27,Beginner
bd15ee794d5e640d9dd71b665b2ab15b,SP,ribeirao preto,374.8,12,31.23,4.0,10,24.51,Beginner
ede0c03645598cdfc63ca8237acbe73d,SP,ribeirao preto,2352.15,47,50.05,3.67,31,24.37,Beginner
fd386aa7bed2af3c7035c65506c9b4a3,SP,sao paulo,2304.15,76,30.32,4.36,63,29.36,Beginner
262237171f48e85819065498cac80d7b,SC,brusque,599.0,10,59.9,4.3,10,26.34,Beginner
ac6417315ae5da8f9a38ee11de6f7780,SP,aruja,716.4,7,102.34,4.14,5,25.34,Beginner
b839e41795b7f3ad94cc2014a52f6796,SP,sao caetano do sul,42829.0,36,1189.69,4.03,27,42.39,Intermediate
77a515caa36327151d1cc6c32a9f00e1,SP,diadema,2217.39,26,85.28,4.42,22,28.19,Beginner
00ee68308b45bc5e2660cd833c3f81cc,SP,sao paulo,20345.0,173,117.6,4.33,145,39.31,Beginner
da8622b14eb17ae2831f4ac5b9dab84a,SP,piracicaba,162303.67,1571,103.31,4.08,1198,136.53,Elite
3b15288545f8928d3e65a8f949a28291,SP,ibitinga,14084.79,121,116.4,3.91,89,32.72,Beginner
679769a98cfcc6da877c8486ff1c13f3,MG,ipatinga,7029.0,21,334.71,4.57,19,30.86,Beginner
bd0389da23d89b726abf911cccc54596,DF,brasilia,7472.16,90,83.02,4.2,70,30.89,Beginner
048c2757535328e0d7dac690ad3c0aae,SP,franca,9065.08,50,181.3,4.24,40,30.57,Beginner
80e6699fe29150b372a0c8a1ebf7dcc8,PR,pinhais,11119.66,98,113.47,4.35,85,33.49,Beginner
9e9b539eb2806acee3f5c28085c1db9f,MG,contagem,967.0,3,322.33,3.67,2,22.5,Beginner
37be5a7c751166fbc5f8ccba4119e043,SP,sao paulo,55525.54,282,196.9,4.31,237,56.53,Intermediate
cac4e0bc1a3269fa2b6ea5e763f6115b,SC,brusque,57.88,3,19.29,5.0,3,30.11,Beginner
d98eec89afa3380e14463da2aabaea72,RS,porto alegre,7008.52,184,38.09,4.29,151,34.06,Beginner
4a3ccda38b2129705f3fb522db62ca31,SP,marilia,16730.99,74,226.09,3.81,51,31.77,Beginner
0ac4201fda2c68ebc0e47cb9423cf3c9,SP,sao paulo,1716.87,15,114.46,4.33,12,27.12,Beginner
a938325a4b357fd23a6a4d5bb126408e,RJ,nilopolis,3231.0,25,129.24,3.88,20,25.32,Beginner
2e3be8a987a30d7544dbbda6861cc14e,MG,belo horizonte,2472.86,15,164.86,3.6,10,23.04,Beginner
744dac408745240a2c2528fb1b6028f3,PR,colombo,22322.6,83,268.95,4.55,74,38.72,Beginner
30a2f535bb48308f991d0b9ad4a8c4bb,SP,santa barbara d'oeste,4781.2,88,54.33,4.26,71,30.11,Beginner
0509040ea3fe50071181bbc359eb7738,MG,belo horizonte,3689.35,96,38.43,4.49,83,31.3,Beginner
63b464dbf392c7b80d12d932fa7cafed,SP,sao paulo,6622.0,38,174.26,3.76,26,26.35,Beginner
1bb2bdb95f4841f1bba2c0d2cd83d3c9,SP,sao paulo,4930.73,84,58.7,4.58,76,31.97,Beginner
343e716476e3748b069f980efbaa294e,SP,campinas,922.6,24,38.44,4.0,17,25.09,Beginner
8cf21434553b02cbd37c0bbd07e041b0,SC,sao jose,49.99,1,49.99,4.0,1,24.05,Beginner
c35672b10ad50968f567ea3f4b91e877,RJ,mesquita,1150.57,22,52.3,4.45,19,27.82,Beginner
fb89df7f89fd1b8f03fa2acca1ba7364,PR,foz do iguacu,2220.0,25,88.8,3.84,16,24.68,Beginner
b7cc6c5e001441ae8cdd5c69a480cbe4,SC,curitibanos,452.8,5,90.56,4.6,5,27.93,Beginner
7a241947449cc45dbfda4f9d0798d9d0,MG,jacutinga,7434.66,66,112.65,3.78,44,27.63,Beginner
08d2d642cf72b622b14dde1d2f5eb2f5,SP,marilia,939.0,21,44.71,4.43,17,27.59,Beginner
2b5ed0c9139dae8883a200dfcb272ece,SP,sao paulo,85.41,4,21.35,4.25,3,25.65,Beginner
f9903dd0f812c7e771fcad47b6fff231,SC,blumenau,1684.85,15,112.32,2.93,6,18.7,Beginner
f84fa566034f5e8e880a07ec624c56af,SP,indaiatuba,5053.81,101,50.04,4.31,85,30.91,Beginner
b2ac621f0d0322434d04a12b078b9369,PR,curitiba,9575.5,30,319.18,4.4,26,31.13,Beginner
efb628aa07c8ca93d7db0d85b91a4f5a,RJ,nova iguacu,204.0,1,204.0,4.0,1,24.11,Beginner
25cf099de44674fde97473224f9d59ab,SP,cotia,1654.36,50,33.09,4.33,40,28.14,Beginner
b4a476fbd28de64b1e347abf9089366a,SP,itapevi,4479.04,35,127.97,4.0,24,26.84,Beginner
4e0d109ccfba9a1151c103049880c857,RJ,sao joao de meriti,279.89,2,139.95,3.0,1,18.17,Beginner
822bad9bc42b51213ba522fe87b7ab5d,SC,balneario camboriu,5160.0,18,286.67,4.11,13,27.26,Beginner
1fdc574883ef3b33ad41562d93f3a74a,SP,limeira,4251.0,18,236.17,4.44,16,28.88,Beginner
28fb0829fd777877cdc350d25cb5bd5b,SP,sao jose do rio pret,279.8,2,139.9,5.0,2,30.17,Beginner
cb162c8eef257253782d245c08d9097c,SP,barueri,34.99,1,34.99,5.0,1,30.04,Beginner
d1582f4043306e6b91afa6a8a884f898,SP,sao paulo,990.0,9,110.0,4.11,7,25.33,Beginner
2235cf78d3e2073a88146a9cb60f0dd0,SP,sao paulo,178.99,1,178.99,5.0,1,30.1,Beginner
9d4db00d65d7760644ac0c14edb5fd86,SP,sorocaba,9845.71,99,99.45,4.54,90,34.15,Beginner
218f991754f360af9c2daa5e0b8e990c,SP,sao paulo,3554.32,17,209.08,3.53,12,23.11,Beginner
31da954dc0855f2495c6310f70a2f931,SP,araras,4583.0,30,152.77,4.23,24,28.11,Beginner
49e7217cfe4e427191c378ec626d8737,MG,formiga,2868.8,13,220.68,4.15,10,26.44,Beginner
70f84699be677ec988d1fa824aef7d90,MG,sete lagoas,1588.3,5,317.66,4.6,4,28.39,Beginner
e84ad2127668df3aafc6b73531a0beb8,SP,sao paulo,987.0,23,42.91,4.39,20,27.42,Beginner
8bdd8e3fd58bafa48af76b2c5fd71974,SP,sao paulo,2135.83,10,213.58,4.9,10,30.55,Beginner
c13ef0cfbe42f190780f621ce81f2234,SP,sao paulo sp,390.0,1,390.0,3.0,0,18.19,Beginner
0e982cff76cc0579f632cea8a0e38c9d,SC,itajai,971.9,7,138.84,4.14,4,25.44,Beginner
3da38366e7bd9baf6369071f782ecdf0,CE,fortaleza,59.47,1,59.47,1.0,0,6.05,Beginner
91f0eec23d4a61d7d7caeefa3f0ad1ca,SC,tubarao,2190.8,11,199.16,3.55,8,22.51,Beginner
9bade61a92bed55a25d2b67b9f4ed739,PR,sao jose dos pinhais,117.68,3,39.23,2.33,1,14.12,Beginner
bc07d855eac23aab5ac8a120f21d16b2,SP,mogi das cruzes,1202.62,12,100.22,4.42,11,27.36,Beginner
72146da5774cabf2632faedcae097a76,PR,marechal candido rondon,200.94,6,33.49,4.33,5,26.24,Beginner
d6b664fa0667064c6d76394e7848d790,SP,araraquara,6080.0,6,1013.33,4.83,6,31.59,Beginner
5f7300535881cef3b625fd683cf7d145,RS,canoas,665.98,11,60.54,4.45,9,27.3,Beginner
8d46553a36e68f95350a200c12f8f2e2,SP,campinas,660.0,11,60.0,4.09,8,25.13,Beginner
1430239a858e7682bbc43b20758af153,SP,sao paulo,633.99,22,28.82,4.0,14,24.91,Beginner
c3867b4666c7d76867627c2f7fb22e21,SP,guara,34788.9,243,143.16,4.02,178,45.33,Intermediate
f45122a9ab94eb4f3f8953578bc0c560,SP,piracicaba,21764.68,197,110.48,3.92,140,38.14,Beginner
0d85bbda9889ce1f7e63778d24f346eb,MG,uberlandia,4845.2,58,83.54,4.21,44,28.94,Beginner
edb1ef5e36e0c8cd84eb3c9b003e486d,RJ,teresopolis,79144.9,174,454.86,4.45,153,63.58,Advanced
f266295f49a28eee21f413e0cbb0521d,PR,ponta grossa,149.8,2,74.9,4.5,2,27.12,Beginner
602044f2c16190c2c6e45eb35c2e21cb,SP,ibitinga,3739.14,58,64.47,3.0,26,21.24,Beginner
c9c7905cffc4ef9ff9f113554423e671,SP,itapecerica da serra,10712.18,140,76.52,4.16,114,33.44,Beginner
f08a5b9dd6767129688d001acafc21e5,RS,porto alegre,14069.63,18,781.65,3.44,10,26.81,Beginner
33ac3e28642ab8bda860a2f693000e78,SP,cotia,3661.03,35,104.6,4.23,28,27.89,Beginner
d57e18d5f73c7ccb7f7339b61166898d,SP,sao paulo,3187.7,63,50.6,4.44,55,29.81,Beginner
df56d7b40d437f88407c5f78b63bc328,PR,cascavel,2791.28,25,111.65,3.88,18,25.15,Beginner
c24173065483e421f9e5e7f599de101d,SP,sao paulo,373.91,9,41.55,3.56,7,21.78,Beginner
dc317f341ab0e22f39acbd9dbf9b4a1f,RS,cachoeirinha,18988.4,58,327.39,4.12,47,34.06,Beginner
9dd59e43f0c9f0553244e8f9c2fb247e,PR,foz do iguacu,356.3,10,35.63,4.8,9,29.24,Beginner
f4a04f7be452aa3bb31760bf00055dd0,SP,santo andre,1312.1,18,72.89,4.67,16,29.08,Beginner
1bb3812d5f0747a3ab7348f199001a10,SP,sao paulo,834.4,9,92.71,4.89,9,29.94,Beginner
3dfd3dc96f7f8598eca74e9ac8a2fa31,SP,sao paulo,183.0,6,30.5,4.0,4,24.25,Beginner
f7720c4fa8e3aba4546301ab80ea1f1b,PR,curitiba,2075.45,78,26.61,4.23,68,28.55,Beginner
af4a0e4cfe1d9c26b6712b1be25a72e5,MG,mateus leme,8757.98,26,336.85,3.5,15,25.28,Beginner
daeb5653dd96c1b11860f72209795012,MG,belo horizonte,1908.9,41,46.56,4.22,35,27.31,Beginner
aba1721a889e04decc910aa13b768ef4,SP,sao paulo,14103.3,92,153.3,4.46,79,35.16,Beginner
41c2bad7229b0c25e6becf179ebf63ff,RN,natal,782.0,23,34.0,4.96,23,30.76,Beginner
3361277dc30b7cccdb0c286b24219756,PR,maringa,3905.05,42,92.98,4.21,33,28.08,Beginner
67bf6941ba2f1fa1d02c375766bc3e53,PR,curitiba,5062.0,20,253.1,4.3,14,28.42,Beginner
e6a69c4a27dfdd98ffe5aa757ad744bc,SP,sao paulo,508.51,23,22.11,4.3,21,26.69,Beginner
582d4f8675b945722eda7c0cb61ba4c7,SP,bertioga,4702.96,71,66.24,4.11,53,28.67,Beginner
d9e8c084b68fe958861d8f2c21202e6b,SP,sao paulo,3050.0,12,254.17,4.17,10,26.6,Beginner
b6e1504972665f739dec4facb9943775,SP,piracicaba,1484.48,14,106.03,4.36,11,27.17,Beginner
c747d5b92c7648417faea95d36d763e8,CE,pacatuba,139.0,1,139.0,5.0,1,30.09,Beginner
0dd184061fb0eaa7ca37932c68ab91c5,SP,guarulhos,18446.92,193,95.58,3.95,143,36.87,Beginner
6562efe88ce0826a4ca4f189f03b4b84,PR,maringa,1195.8,22,54.35,4.05,17,25.44,Beginner
30829ded4523ab9224b93bc49a62c95f,RS,parai,6911.71,31,222.96,3.58,20,25.17,Beginner
c26ba52cf8d2f34915f2f6b7ffa0a3f3,RJ,rio de janeiro,107.47,3,35.82,5.0,3,30.13,Beginner
1f867308a0ce13133a4e639ff4de0c02,PR,curitiba,875.1,13,67.32,4.54,12,27.98,Beginner
973f21788dfab357250f69a8dcb7ddee,MG,claudio,819.0,19,43.11,2.47,4,15.72,Beginner
4bcec44888b30ba9001234c534716d3f,SP,santo andre,146.0,5,29.2,4.6,4,27.81,Beginner
d5ba419e26d246a0719437cf37d9b46d,SP,sao paulo,3911.5,34,115.04,3.91,23,26.04,Beginner
